id,account_id,name,email,phone,title,status,monday_item_id,created_at,updated_at,company,department,mobile,address,city,state,country,website,birthday,notes,labels,source,google_resource_name,custom,description,company_id,owner_id,enrich_pending,enrich_asked_at
0839c53e-f5b9-4691-87ec-5c63da9db506,,Zhejiang Ltd,betty@wzdamper.com,15167644053,,,,2026-07-08 13:57:39.565419+00,2026-07-08 15:37:37.303214+00,"Zhejiang Wenzhong New Energy Co.,Ltd",,,,,Zhejiang,China,https://www.wzdamper.com,,,"{Mounting/Tracker,China}",google,,{},Manufactures dampers and components used in solar tracker mounting systems.,,,f,
083b695a-51ed-480a-8a51-9779e0d25d9a,,WENZHOU LTD.,onesto@onestoelectric.com,86 577 86760616,,,,2026-07-08 13:57:31.747532+00,2026-07-08 15:37:37.303214+00,"WENZHOU ONKAK IMPEX CO.,LTD.",,,,Wenzhou,Zhejiang,China,https://www.onesto.cn,,,"{Cable/BOS,China}",google,,{},Manufactures electrical components and connectors for solar and industrial use.,,,f,
0842e944-5ddb-4b47-87e0-124c21a632fa,,KBE GmbH,info@kbe-elektrotechnik.com,+49 30 25208100,,,,2026-07-08 13:56:31.306356+00,2026-07-08 15:37:37.303214+00,KBE Elektrotechnik GmbH,,,,,,Germany,https://www.kbe-elektrotechnik.com,,,"{Cable/BOS,Germany}",google,,{},German manufacturer of electrical engineering and cabling products.,,,f,
084ff799-7ecc-4e90-923e-cfb6b6d7bfba,,Sitetracker,eargentiero@sitetracker.com,+447760967335,,,,2026-07-08 13:57:08.846886+00,2026-07-08 15:37:37.303214+00,Sitetracker,,,,Sunnyvale,California,United States,https://www.sitetracker.com,,,"{Software,""United States"",Utility-scale}",google,,{},Provides software for managing telecom and energy infrastructure deployment projects.,,,f,
03f6bc92-b456-4b79-95e2-e04717e9aa39,,Thrace Group,hrs@thraceplastics.gr,+30 2109875042,,,,2026-07-08 13:57:22.050294+00,2026-07-08 15:37:37.303214+00,Thrace Group,,,,Xanthi,,Greece,https://www.thracegroup.com,,,"{Cable/BOS,Greece,""Solar PV""}",google,,{},Greek industrial group producing geosynthetics and cable/EVA materials used in solar farms.,,,f,
04040a76-f244-41ce-8ca0-f78a6e1b83cf,,minimum GmbH,info@minimum.energy,+4915170007176,,,,2026-07-08 13:56:39.701888+00,2026-07-08 15:37:37.303214+00,minimum energy GmbH,,,,,,Germany,https://minimum.energy,,,"{EPC/Installer,Germany,C&I}",google,,{},German company offering energy solutions including solar PV installation and consulting.,,,f,
04096d14-b723-4eca-acff-60bb06b5f5e4,,Power2Drive Booth,thesmartere@fwtm.de,+49 761 3881880,,,,2026-07-08 13:56:50.986252+00,2026-07-08 15:37:37.303214+00,ees Forum incl. Trade Press Booth,,,,Freiburg,,Germany,,,,"{Association,Germany}",google,,{},Trade fair/forum organizer for energy storage exhibitions and press events.,,,f,
04173dd4-8904-4ae0-a3e8-1477e0890bee,,Hydra srl,info@hydrahammer.it,+39 051 6908660,,,,2026-07-08 13:56:22.073655+00,2026-07-08 15:37:37.303214+00,Hydra srl,,,,,,Italy,https://www.hydrahammer.eu,,,"{Mounting/Tracker,Italy,Utility-scale}",google,,{},Italian manufacturer of pile-driving hammers and equipment for solar mounting foundations.,,,f,
041980f7-5872-4372-a535-b69f824590d1,,MINOVATOOL GmbH,langcheng@minovatool.com,+8613861078275,,,,2026-07-08 13:56:39.737531+00,2026-07-08 15:37:37.303214+00,MINOVATOOL GmbH,,,,,,Germany,https://www.minovafastening.com,,,"{Mounting/Tracker,Germany}",google,,{},Manufacturer of fastening tools and hardware used in solar mounting systems.,,,f,
0422f353-2233-4e34-adb5-ea4c56b5e7c6,,Gustav GmbH,florian.remy@emerson.com,+4921919070,,,,2026-07-08 13:56:15.795216+00,2026-07-08 15:37:37.303214+00,Gustav Klauke GmbH,,,,Remscheid,,Germany,https://www.klauke.com,,,"{Cable/BOS,Germany}",google,,{},Emerson-owned German manufacturer of crimping tools and cable lugs used in electrical/solar installs.,,,f,
0445f19f-0c85-4f26-b311-4fb970269a81,,enakronIC,info@enakronic.eu,+302106545313,,,,2026-07-08 13:55:59.544213+00,2026-07-08 15:37:37.303214+00,enakronIC,,,,,,Germany,https://enakronic.eu/,,,"{Software,Germany,""Solar PV""}",google,,{},Energy technology company providing monitoring or IoT solutions for renewable energy systems.,,,f,
045418c4-2370-4947-8a01-90f9325d49d3,,Mogli UG,hello@getmogli.com,,,,,2026-07-08 13:56:40.570706+00,2026-07-08 15:37:37.303214+00,Mogli Innovation UG (haftungsbeschränkt),,,,,,Germany,https://www.getmogli.com,,,"{Software,Germany,""EV Charging""}",google,,{},German startup building software/hardware for smart home energy and EV charging management.,,,f,
04583c7c-21c5-4262-be46-78d8db891d9d,,Chongqing Ltd.,,023-41666739,,,,2026-07-08 13:55:47.598454+00,2026-07-08 15:37:37.303214+00,"Chongqing Pingchuang Institute of Semiconductors Co., Ltd.",,,,Chongqing,,China,,,,"{Research/Academic,China}",google,,{},"Chinese semiconductor research institute, likely involved in solar cell/wafer R&D.",,,f,
045ba3e0-c8aa-44e1-850b-c2e4ab919b31,,DHYBRID GmbH,m.thurner@dhybrid.energy,+49 89 899481112,,,,2026-07-08 13:55:53.128978+00,2026-07-08 15:37:37.303214+00,DHYBRID Power Systems GmbH,,,,Munich,,Germany,http://www.dhybrid.energy,,,"{Battery/Storage,Germany,Off-grid}",google,,{},"German manufacturer of hybrid power and microgrid systems combining storage, solar and diesel.",,,f,
047d4a40-9745-44e5-bcc7-d3e74e793749,,Siemens Energy,marina.voronina@siemens-energy.com,,,,,2026-07-08 13:57:08.137306+00,2026-07-08 15:37:37.303214+00,Siemens Energy,,,,Munich,,Germany,https://www.siemens-energy.com/global/en/home/products-services/product-offerings/transformers.html,,,"{Other,Germany,Grid}",google,,{},Global energy technology company producing power transformers and grid equipment.,,,f,
048bd1d9-c859-4924-a77b-7e541c22a0d1,,eco-invention ag,d.meyer@eco-invention.ch,+41784803914,,,,2026-07-08 13:55:56.404939+00,2026-07-08 15:37:37.303214+00,eco-invention ag,,,,,,Switzerland,https://www.eco-invention.ch,,,"{Mounting/Tracker,Switzerland}",google,,{},Swiss company producing solar carport and mounting structures.,,,f,
04a78bc2-aacc-4c0f-9d7d-eb4a8a2af5bd,,State Ltd.,sprixin@sprixin.com,+86 8345 8100,,,,2026-07-08 13:57:15.389864+00,2026-07-08 15:37:37.303214+00,"State Power Rixin Technology Co., Ltd.",,,,,,China,https://www.sprixin.com,,,"{Other,China,Grid}",google,,{},"Chinese power technology company, likely affiliated with State Grid, producing electrical equipment.",,,f,
04b82094-6887-4525-849f-2a9feab9df13,,Opoura,opoura@opoura.com,+454596419200,,,,2026-07-08 13:56:46.848733+00,2026-07-08 15:37:37.303214+00,Opoura,,,,,,Belgium,https://opoura.com/,,,"{Software,Belgium}",google,,{},"Small technology company, likely offering energy software or consulting services.",,,f,
04d6afaa-73e9-499f-b8f4-a7c29d33d076,,Envertech Ltd.,info@envertec.com,+86 021 6858 0086,,,,2026-07-08 13:56:02.914392+00,2026-07-08 15:37:37.303214+00,Envertech (Shanghai) Corporation Ltd.,,,,Shanghai,,China,https://www.envertec.com,,,"{""Inverter Mfr"",China,Residential}",google,,{},Shanghai-based manufacturer of microinverters for residential solar PV systems.,,,f,
04f8e621-d7a5-462d-965e-b71740f8f812,,Bals KG,info@bals.com,+49 2723 7710,,,,2026-07-08 13:55:38.503196+00,2026-07-08 15:37:37.303214+00,Bals Elektrotechnik GmbH &amp; Co. KG,,,,Kirchhundem,,Germany,https://www.bals.com,,,"{Cable/BOS,Germany}",google,,{},German manufacturer of connectors and cable accessories for solar and electrical installations.,,,f,
05011bed-79ee-4418-a35a-92ca8a0dbfdd,,TSM SOLUTIONS,elena.serban@tsm-synergy.com,+40756893194,,,,2026-07-08 13:57:24.811273+00,2026-07-08 15:37:37.303214+00,TSM SYNERGY SOLUTIONS S.R.L.,,,,,,Romania,https://www.tsm-synergy.com/,,,"{Distributor,Romania,""Solar PV""}",google,,{},Romanian company distributing solar modules and renewable energy equipment.,,,f,
050327eb-6224-478d-b802-1311eece92ca,,ABB,,,,,,2026-07-08 13:55:29.753113+00,2026-07-08 15:37:37.303214+00,ABB,,,,Zurich,,Switzerland,https://www.abb.com/global/en/areas/renewable-power,,,"{""Inverter Mfr"",Switzerland,Utility-scale}",google,,{},Global industrial technology company producing inverters and power equipment for renewable power.,,,f,
053ab1e2-307a-4eed-a1b8-56e11dc765ac,,USE GmbH,sebastian.buehrdel@use-my-energy.de,+4935835075145,,,,2026-07-08 13:57:26.654663+00,2026-07-08 15:37:37.303214+00,USE MY ENERGY GmbH,,,,,,Germany,https://www.use-my-energy.de,,,"{Software,Germany,Residential}",google,,{},German company offering software/services for residential solar and storage energy management.,,,f,
0547b9ac-f597-459c-a9b5-074c54ef705b,,FAMATEL,info@famatel.com,+34 938277133,,,,2026-07-08 13:56:06.644438+00,2026-07-08 15:37:37.303214+00,FAMATEL,,,,,,Portugal,https://www.famatel.com,,,"{Cable/BOS,Portugal}",google,,{},Portuguese manufacturer of electrical switchgear and cable accessories.,,,f,
056161fa-eb17-42e8-8889-fe4a26e8463c,,Zählerfreunde GmbH,kontakt@zaehlerfreunde.com,,,,,2026-07-08 13:57:37.173732+00,2026-07-08 15:37:37.303214+00,Zählerfreunde GmbH,,,,,,Germany,https://www.zaehlerfreunde.de,,,"{Metering/Monitoring,Germany}",google,,{},German company specializing in electricity meters and metering services.,,,f,
056eb1ef-cbac-43e6-96f3-ba33e376630e,,RENON Technology,marketing@renon-eu.com,+31642855525,,,,2026-07-08 13:56:56.559354+00,2026-07-08 15:37:37.303214+00,RENON Power Technology B.V.,,,,,,Netherlands,https://www.renonpower.com,,,"{Battery/Storage,Netherlands}",google,,{},Battery energy storage system manufacturer with European operations based in the Netherlands.,,,f,
05721ff3-72bd-48e9-8b21-4c956e67b1d9,,Shanghai Ltd.,info@zoeess.com,+86 21 5296 5907,,,,2026-07-08 13:57:03.231517+00,2026-07-08 15:37:37.303214+00,"Shanghai ZOE Energy Storage Technology Co.,Ltd.",,,,Shanghai,,China,https://www.zoeess.com/en,,,"{Battery/Storage,China,Utility-scale}",google,,{},Shanghai-based manufacturer of energy storage systems and battery technology.,,,f,
05886d1d-f908-4d76-96b3-9af5aae9d064,,Union Grid,j.chovanec@uniongrid.cz,,,,,2026-07-08 13:57:26.199351+00,2026-07-08 15:37:37.303214+00,Union Grid s.r.o.,,,,,,Czech Republic,https://www.carbounion.cz/union-grid,,,"{Distributor,""Czech Republic"",Grid}",google,,{},"Czech company, part of Carbounion group, active in grid and EV charging infrastructure.",,,f,
05d33837-cb4b-49d6-b657-8ae800736269,,Xiamen Ltd,exp@9sunsolar.com,,,,,2026-07-08 13:57:34.402766+00,2026-07-08 15:37:37.303214+00,"Xiamen 9Sun Solar Technology Co.,Ltd",,,,Xiamen,,China,https://www.9sunsolar.net,,,"{Mounting/Tracker,China}",google,,{},Xiamen-based manufacturer of solar mounting and technology accessories.,,,f,
085216fb-63fb-4bb6-8aa8-6be152c23499,,Airmajor ltd.,pd@airmajor.co.kr,+821071667353,,,,2026-07-08 13:55:31.777972+00,2026-07-08 15:37:37.303214+00,"Airmajor co., ltd.",,,,,,South Korea,https://www.airmajor.co.kr,,,"{Other,""South Korea""}",google,,{},"Korean manufacturer, likely industrial/cooling equipment supplier serving energy sector clients.",,,f,
08914e47-b3a2-412f-873b-3694fe490375,,PV Solutions,mignoto@pvhardware.com,+34697175651,,,,2026-07-08 13:56:52.869705+00,2026-07-08 15:37:37.303214+00,"PV Hardware Solutions, S.L",,,,,,Spain,https://pvhardware.com/,,,"{Mounting/Tracker,Spain,""Solar PV"",Utility-scale}",google,,{},Manufactures solar tracker and fixed-tilt mounting structures for utility-scale PV plants.,,,f,
08a66a10-92b9-46c8-b14f-82a6fe76ea17,,PCENERSYS Ltd.,sales@pcenersys.com,+8615766242511,,,,2026-07-08 13:56:48.287609+00,2026-07-08 15:37:37.303214+00,"PCENERSYS (Shenzhen) Co., Ltd.",,,,Shenzhen,Guangdong,China,https://www.pcenersys.com,,,"{Battery/Storage,China}",google,,{},Chinese manufacturer of energy storage systems and power conversion equipment.,,,f,
08be1c31-2847-42cf-b29a-a6650fcde472,,JOVYATLAS GmbH,sales@jovyatlas.de,+495893940,,,,2026-07-08 13:56:29.995976+00,2026-07-08 15:37:37.303214+00,JOVYATLAS GmbH,,,,,,Germany,https://www.jovyatlas.de,,,"{""Inverter Mfr"",Germany}",google,,{},"German manufacturer of power electronics including rectifiers, chargers, and inverters.",,,f,
08cecc2b-0d2e-4012-8192-d218dcfa9042,,Shenzhen Ltd,sales@sungoldsolar.cn,86-755-29685821-881,,,,2026-07-08 13:57:06.725096+00,2026-07-08 15:37:37.303214+00,"Shenzhen Sungold Solar Co.,Ltd",,,,Shenzhen,Guangdong,China,https://www.sungoldsolar.com,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Chinese manufacturer of solar photovoltaic modules.,,,f,
08e7831b-843c-498b-908f-0c76f5a85d62,,Hongho Limited,sales@honghotec.com,+86 13699899101,,,,2026-07-08 13:56:19.885524+00,2026-07-08 15:37:37.303214+00,Hongho Technology Limited,,,,,,China,https://www.honghotec.com,,,"{Cable/BOS,China}",google,,{},Chinese supplier of solar balance-of-system components and accessories.,,,f,
09243af3-afc5-41b6-becc-d4d2d9d95db0,,Solaxess SA,c.ackermann@solaxess.ch,+41327272828,,,,2026-07-08 13:57:12.379222+00,2026-07-08 15:37:37.303214+00,Solaxess SA,,,,Neuchatel,,Switzerland,https://www.solaxess.ch,,,"{""Module Mfr"",Switzerland,""Solar PV""}",google,,{},Swiss developer of colored solar glass technology for building-integrated photovoltaics.,,,f,
09527f69-dcfc-442b-9b3d-678a902801c6,,BAB GmbH,sales@bab-distribution.de,+49573 29814100,,,,2026-07-08 13:55:38.221712+00,2026-07-08 15:37:37.303214+00,BAB Distribution GmbH,,,,,,Germany,https://www.bab-greenvision.de/,,,"{Distributor,Germany,""Solar PV""}",google,,{},German distributor of solar and green energy products.,,,f,
095d0b87-c7fb-4183-8008-360bc4178dbf,,Schleswig-Holstein GmbH,netzdienstleistungen@sh-netz.com,+49 4106-6 29-93 60,,,,2026-07-08 13:57:00.724897+00,2026-07-08 15:37:37.303214+00,Schleswig-Holstein Netz GmbH,,,,,Schleswig-Holstein,Germany,https://www.sh-netz.com,,,"{Utility,Germany,Grid}",google,,{},"Regional electricity distribution grid operator in Schleswig-Holstein, Germany.",,,f,
097aa71c-59d9-4e06-a0c7-d55acc7cd553,,ERL Sirketi,zeynep.alemdar@erl.com.tr,+905426120733,,,,2026-07-08 13:56:03.542211+00,2026-07-08 15:37:37.303214+00,ERL Teknik Enerji Anonim Sirketi,,,,,,Turkey,https://www.erl.com.tr,,,"{EPC/Installer,Turkey}",google,,{},Turkish energy engineering and technical services company.,,,f,
09a5dc73-84a6-4f48-8620-9c0982e5673f,,Onsite Sales,,+49 761 38813700,,,,2026-07-08 13:56:46.580715+00,2026-07-08 15:37:37.303214+00,Onsite Sales,,,,,,Unknown,,,,"{Other,Unknown}",google,,{},No website or public information available to determine business activity.,,,f,
09c155d9-4c36-4ef9-908f-138607fd165b,,Big Energy,info@bigassbattery.com,+31850658060,,,,2026-07-08 13:55:41.966453+00,2026-07-08 15:37:37.303214+00,Big Ass Battery B.V. &amp; Smart Ass Energy B.V.,,,,,,Netherlands,https://www.bigassbattery.com,,,"{Battery/Storage,Netherlands}",google,,{},Dutch company offering battery energy storage and smart energy solutions.,,,f,
09c2e984-c158-40b0-87e3-71ca2d6bfb54,,HGESS,info@hgess.eu,+31622927710,,,,2026-07-08 13:56:19.055862+00,2026-07-08 15:37:37.303214+00,HGESS,,,,,,Netherlands,https://www.hgess.eu,,,"{Battery/Storage,Netherlands}",google,,{},Energy storage systems provider operating under the .eu domain.,,,f,
09cc3fa0-ce8d-40e6-9858-ba997c987e1f,,AIP KG,kirill.kreutzer@aip-automotive.de,+49837424098150,,,,2026-07-08 13:55:31.729757+00,2026-07-08 15:37:37.303214+00,AIP GmbH &amp; co. KG,,,,,,Germany,https://www.aip-automotive.de,,,"{Other,Germany}",google,,{},German automotive and battery engineering company.,,,f,
09fe6efd-4834-455d-97fe-7827e9818fb7,,Enyroof GmbH,enyroof@rabensteiner.eu,+39472272900,,,,2026-07-08 13:56:03.1547+00,2026-07-08 15:37:37.303214+00,Enyroof by Rabensteiner GmbH,,,,,,Austria,https://www.enyroof.com,,,"{""Module Mfr"",Austria,Residential}",google,,{},Austrian provider of building-integrated photovoltaic roofing systems.,,,f,
0a1fd43f-8671-42e7-b691-e70eff786ebb,,Areg Inc.,info@areg.ai,+37491537493,,,,2026-07-08 13:55:35.958868+00,2026-07-08 15:37:37.303214+00,Areg Technologies Inc.,,,,,,United States,https://areg.ai/,,,"{Software,""United States""}",google,,{},"AI-focused technology company, domain suggests software/analytics offering.",,,f,
0a4fee15-5632-4d03-a6a2-7a70aec2b5a2,,Solsta SAS,info@solsta.co,+5717868524,,,,2026-07-08 13:57:13.511175+00,2026-07-08 15:37:37.303214+00,Solsta SAS,,,,,,France,https://www.solsta.co,,,"{Developer/IPP,France,""Solar PV""}",google,,{},French solar energy project development company (SAS entity).,,,f,
0a52db14-8290-4a8e-81c7-68e960029775,,WALTHER-WERKE GmbH,mail@walther-werke.de,+4963514750,,,,2026-07-08 13:57:30.521183+00,2026-07-08 15:37:37.303214+00,WALTHER-WERKE Ferdinand Walther GmbH,,,,,,Germany,https://www.walther-werke.de,,,"{Cable/BOS,Germany,""EV Charging""}",google,,{},German manufacturer of electrical connectors and charging technology.,,,f,
0a7f83f3-3fa0-4020-a158-2744cdb8233f,,HANGZHOU LTD,sales@hzguheng.com,+86 0571-81023228,,,,2026-07-08 13:56:16.705975+00,2026-07-08 15:37:37.303214+00,"HANGZHOU GUHENG ENERGY TECHNOLOGY CO., LTD",,,,Hangzhou,Zhejiang,China,https://www.hzguheng.com,,,"{Battery/Storage,China}",google,,{},"Chinese energy technology manufacturer, likely producing storage or power equipment.",,,f,
0ad7cc07-7c5b-4a76-9b3a-b0c8e5595826,,KWpeak GmbH,achim.benderoth@kwpeak.de,+49 566 54064897,,,,2026-07-08 13:56:33.564819+00,2026-07-08 15:37:37.303214+00,KWpeak Solutions GmbH,,,,,,Germany,,,,"{Consultancy,Germany,""Solar PV""}",google,,{},German solar energy consulting and solutions company.,,,f,
0aee44d1-3ac9-49e8-b9cd-1d62483b4653,,Manterra Limited,clive@manterra.co.uk,+447711423548,,,,2026-07-08 13:56:37.621701+00,2026-07-08 15:37:37.303214+00,Manterra Limited (OZZIES),,,,,,United Kingdom,https://www.manterra.co.uk,,,"{Distributor,""United Kingdom""}",google,,{},UK-based distributor operating under the OZZIES brand.,,,f,
73899dc7-e0de-4dc0-b871-fb0b7fea69b3,,Kingspan,,+33184166717,,,,2026-07-08 13:56:31.908509+00,2026-07-08 15:37:37.303214+00,Kingspan,,,,,,Ireland,,,,"{Other,Ireland}",google,,{},"Kingspan, building materials and insulated panel manufacturer with renewable energy products.",,,f,
0b112eff-6001-4001-89b5-7ff028859ffe,,Anhui Ltd,karis@chna.group,+ 86 137 8897 6293,,,,2026-07-08 13:55:34.136917+00,2026-07-08 15:37:37.303214+00,"Anhui QNAS Energy Technology Co., Ltd",,,,,Anhui,China,https://www.qnnykj.com,,,"{Battery/Storage,China}",google,,{},Chinese energy technology manufacturer of storage or PV related products.,,,f,
0b2309e9-9f8c-4c1c-b043-f1c8486eb12f,,Xiamen Ltd,info@xmkseng.com,+86 0592-5795673,,,,2026-07-08 13:57:35.48836+00,2026-07-08 15:37:37.303214+00,"Xiamen Kseng Metal Tech. Co., Ltd",,,,Xiamen,Fujian,China,https://www.ksengsolar.com,,,"{Mounting/Tracker,China}",google,,{},Chinese manufacturer of metal racking and mounting components for solar installations.,,,f,
0b4ec85a-b64e-4e46-8bcc-bcc81d0bfbb1,,Sungrow,ev-sales@sungrowpower.com,+4915165011803,,,,2026-07-08 13:57:16.816506+00,2026-07-08 15:37:37.303214+00,Sungrow,,,,Hefei,Anhui,China,https://www.sungrowpower.com/eu/en,,,"{""Inverter Mfr"",China,""Solar PV"",Storage}",google,,{},Major Chinese manufacturer of solar inverters and energy storage systems.,,,f,
0b551325-4954-48b5-a9db-26019f9ec398,,BirdBlocker BV,info@birdblocker.com,+31174725725,,,,2026-07-08 13:55:42.217379+00,2026-07-08 15:37:37.303214+00,BirdBlocker BV,,,,,,Netherlands,https://www.birdblocker.com,,,"{Cable/BOS,Netherlands,""Solar PV""}",google,,{},Dutch supplier of bird protection accessories for solar panel installations.,,,f,
0b55274a-fecf-4ddb-b361-e29d821ea3d3,,Kocaer Ticaret,marketing@kocaersteel.com,+90 232 6251860,,,,2026-07-08 13:56:32.582269+00,2026-07-08 15:37:37.303214+00,Kocaer Celik Sanayi Ve Ticaret A.S.,,,,,,Turkey,https://www.kocaersteel.com,,,"{Mounting/Tracker,Turkey}",google,,{},Turkish steel manufacturer producing high-strength profiles used in construction and energy structures.,,,f,
0b6112ea-a439-487b-ae78-58733df96333,,Hochschule Furtwangen,info@hs-furtwangen.de,+49746115020,,,,2026-07-08 13:56:19.504373+00,2026-07-08 15:37:37.303214+00,Hochschule Furtwangen,,,,Furtwangen,Baden-Wurttemberg,Germany,https://www.hs-furtwangen.de,,,"{Research/Academic,Germany}",google,,{},German university of applied sciences (Hochschule Furtwangen) with engineering and energy programs.,,,f,
